id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name
284846,2014-2015,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,480.0,Hectare,253.0,Tonnes,0.527,Tonnes/Hectare,Mahabubnagar
284847,2014-2015,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,51.0,Hectare,50.0,Tonnes,0.98,Tonnes/Hectare,Mahabubnagar
284848,2014-2015,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Total,531.0,Hectare,303.0,Tonnes,0.571,Tonnes/Hectare,Mahabubnagar
284849,2014-2015,Telangana,36,Mahabubnagar,512,Dry Chillies,502.0,Spices,Kharif,9883.0,Hectare,33800.0,Tonnes,3.42,Tonnes/Hectare,Mahabubnagar
284850,2014-2015,Telangana,36,Mahabubnagar,512,Dry Chillies,502.0,Spices,Rabi,121.0,Hectare,496.0,Tonnes,4.099,Tonnes/Hectare,Mahabubnagar
284851,2014-2015,Telangana,36,Mahabubnagar,512,Dry Chillies,502.0,Spices,Total,10004.0,Hectare,34296.0,Tonnes,3.428,Tonnes/Hectare,Mahabubnagar
284852,2014-2015,Telangana,36,Mahabubnagar,512,Ginger,503.0,Spices,Kharif,1.0,Hectare,8.0,Tonnes,8.0,Tonnes/Hectare,Mahabubnagar
284853,2014-2015,Telangana,36,Mahabubnagar,512,Gram,201.0,Pulses,Rabi,21071.0,Hectare,37570.0,Tonnes,1.783,Tonnes/Hectare,Mahabubnagar
284854,2014-2015,Telangana,36,Mahabubnagar,512,Groundnut,1001.0,Oilseeds,Kharif,6335.0,Hectare,11384.0,Tonnes,1.797,Tonnes/Hectare,Mahabubnagar
284855,2014-2015,Telangana,36,Mahabubnagar,512,Groundnut,1001.0,Oilseeds,Rabi,91063.0,Hectare,186588.0,Tonnes,2.049,Tonnes/Hectare,Mahabubnagar
284856,2014-2015,Telangana,36,Mahabubnagar,512,Groundnut,1001.0,Oilseeds,Total,97398.0,Hectare,197972.0,Tonnes,2.033,Tonnes/Hectare,Mahabubnagar
284857,2014-2015,Telangana,36,Mahabubnagar,512,Horse-Gram,206.0,Pulses,Kharif,503.0,Hectare,261.0,Tonnes,0.519,Tonnes/Hectare,Mahabubnagar
284858,2014-2015,Telangana,36,Mahabubnagar,512,Horse-Gram,206.0,Pulses,Rabi,464.0,Hectare,177.0,Tonnes,0.381,Tonnes/Hectare,Mahabubnagar
284859,2014-2015,Telangana,36,Mahabubnagar,512,Horse-Gram,206.0,Pulses,Total,967.0,Hectare,438.0,Tonnes,0.453,Tonnes/Hectare,Mahabubnagar
284860,2014-2015,Telangana,36,Mahabubnagar,512,Jowar,102.0,Cereals,Kharif,18420.0,Hectare,21625.0,Tonnes,1.174,Tonnes/Hectare,Mahabubnagar
284861,2014-2015,Telangana,36,Mahabubnagar,512,Jowar,102.0,Cereals,Rabi,6337.0,Hectare,5792.0,Tonnes,0.914,Tonnes/Hectare,Mahabubnagar
284862,2014-2015,Telangana,36,Mahabubnagar,512,Jowar,102.0,Cereals,Total,24757.0,Hectare,27417.0,Tonnes,1.107,Tonnes/Hectare,Mahabubnagar
284863,2014-2015,Telangana,36,Mahabubnagar,512,Maize,104.0,Cereals,Kharif,176277.0,Hectare,317122.0,Tonnes,1.799,Tonnes/Hectare,Mahabubnagar
284864,2014-2015,Telangana,36,Mahabubnagar,512,Maize,104.0,Cereals,Rabi,6216.0,Hectare,32242.0,Tonnes,5.187,Tonnes/Hectare,Mahabubnagar
284865,2014-2015,Telangana,36,Mahabubnagar,512,Maize,104.0,Cereals,Total,182493.0,Hectare,349364.0,Tonnes,1.914,Tonnes/Hectare,Mahabubnagar
284866,2014-2015,Telangana,36,Mahabubnagar,512,Moong(Green Gram),204.0,Pulses,Kharif,4759.0,Hectare,1780.0,Tonnes,0.374,Tonnes/Hectare,Mahabubnagar
284867,2014-2015,Telangana,36,Mahabubnagar,512,Moong(Green Gram),204.0,Pulses,Rabi,78.0,Hectare,46.0,Tonnes,0.59,Tonnes/Hectare,Mahabubnagar
284868,2014-2015,Telangana,36,Mahabubnagar,512,Moong(Green Gram),204.0,Pulses,Total,4837.0,Hectare,1826.0,Tonnes,0.378,Tonnes/Hectare,Mahabubnagar
284869,2014-2015,Telangana,36,Mahabubnagar,512,Onion,708.0,Vegetable,Kharif,5102.0,Hectare,80300.0,Tonnes,15.739,Tonnes/Hectare,Mahabubnagar
284870,2014-2015,Telangana,36,Mahabubnagar,512,Onion,708.0,Vegetable,Rabi,907.0,Hectare,18882.0,Tonnes,20.818,Tonnes/Hectare,Mahabubnagar
284871,2014-2015,Telangana,36,Mahabubnagar,512,Onion,708.0,Vegetable,Total,6009.0,Hectare,99182.0,Tonnes,16.506,Tonnes/Hectare,Mahabubnagar
284872,2014-2015,Telangana,36,Mahabubnagar,512,Potato,701.0,Vegetable,Rabi,2.0,Hectare,27.0,Tonnes,13.5,Tonnes/Hectare,Mahabubnagar
284873,2014-2015,Telangana,36,Mahabubnagar,512,Ragi,105.0,Cereals,Kharif,879.0,Hectare,639.0,Tonnes,0.727,Tonnes/Hectare,Mahabubnagar
284874,2014-2015,Telangana,36,Mahabubnagar,512,Ragi,105.0,Cereals,Rabi,206.0,Hectare,150.0,Tonnes,0.728,Tonnes/Hectare,Mahabubnagar
284875,2014-2015,Telangana,36,Mahabubnagar,512,Ragi,105.0,Cereals,Total,1085.0,Hectare,789.0,Tonnes,0.727,Tonnes/Hectare,Mahabubnagar
284876,2014-2015,Telangana,36,Mahabubnagar,512,Rice,101.0,Cereals,Kharif,111302.0,Hectare,282357.0,Tonnes,2.537,Tonnes/Hectare,Mahabubnagar
284877,2014-2015,Telangana,36,Mahabubnagar,512,Rice,101.0,Cereals,Rabi,49468.0,Hectare,135740.0,Tonnes,2.744,Tonnes/Hectare,Mahabubnagar
284878,2014-2015,Telangana,36,Mahabubnagar,512,Rice,101.0,Cereals,Total,160770.0,Hectare,418097.0,Tonnes,2.601,Tonnes/Hectare,Mahabubnagar
284879,2014-2015,Telangana,36,Mahabubnagar,512,Safflower,1008.0,Oilseeds,Rabi,300.0,Hectare,224.0,Tonnes,0.747,Tonnes/Hectare,Mahabubnagar
284880,2014-2015,Telangana,36,Mahabubnagar,512,Sesamum,1003.0,Oilseeds,Kharif,747.0,Hectare,148.0,Tonnes,0.198,Tonnes/Hectare,Mahabubnagar
284881,2014-2015,Telangana,36,Mahabubnagar,512,Sesamum,1003.0,Oilseeds,Rabi,338.0,Hectare,158.0,Tonnes,0.467,Tonnes/Hectare,Mahabubnagar
284882,2014-2015,Telangana,36,Mahabubnagar,512,Sesamum,1003.0,Oilseeds,Total,1085.0,Hectare,306.0,Tonnes,0.282,Tonnes/Hectare,Mahabubnagar
284883,2014-2015,Telangana,36,Mahabubnagar,512,Small Millets,108.0,Cereals,Kharif,134.0,Hectare,85.0,Tonnes,0.634,Tonnes/Hectare,Mahabubnagar
284884,2014-2015,Telangana,36,Mahabubnagar,512,Soyabean,1009.0,Oilseeds,Kharif,4.0,Hectare,4.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar
284885,2014-2015,Telangana,36,Mahabubnagar,512,Sugarcane,401.0,Sugar,Kharif,1320.0,Hectare,109160.0,Tonnes,82.697,Tonnes/Hectare,Mahabubnagar
284886,2014-2015,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,Kharif,1244.0,Hectare,1268.0,Tonnes,1.019,Tonnes/Hectare,Mahabubnagar
284887,2014-2015,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,Rabi,1597.0,Hectare,1131.0,Tonnes,0.708,Tonnes/Hectare,Mahabubnagar
284888,2014-2015,Telangana,36,Mahabubnagar,512,Sunflower,1007.0,Oilseeds,Total,2841.0,Hectare,2399.0,Tonnes,0.844,Tonnes/Hectare,Mahabubnagar
284889,2014-2015,Telangana,36,Mahabubnagar,512,Tobacco,1302.0,Drugs And Narcotics,Kharif,1178.0,Hectare,2305.0,Tonnes,1.957,Tonnes/Hectare,Mahabubnagar
284890,2014-2015,Telangana,36,Mahabubnagar,512,Tobacco,1302.0,Drugs And Narcotics,Rabi,1154.0,Hectare,2258.0,Tonnes,1.957,Tonnes/Hectare,Mahabubnagar
284891,2014-2015,Telangana,36,Mahabubnagar,512,Tobacco,1302.0,Drugs And Narcotics,Total,2332.0,Hectare,4563.0,Tonnes,1.957,Tonnes/Hectare,Mahabubnagar
284892,2014-2015,Telangana,36,Mahabubnagar,512,Turmeric,504.0,Spices,Kharif,36.0,Hectare,179.0,Tonnes,4.972,Tonnes/Hectare,Mahabubnagar
284893,2014-2015,Telangana,36,Mahabubnagar,512,Urad,203.0,Pulses,Kharif,577.0,Hectare,379.0,Tonnes,0.657,Tonnes/Hectare,Mahabubnagar
284894,2014-2015,Telangana,36,Mahabubnagar,512,Urad,203.0,Pulses,Rabi,891.0,Hectare,362.0,Tonnes,0.406,Tonnes/Hectare,Mahabubnagar
284895,2014-2015,Telangana,36,Mahabubnagar,512,Urad,203.0,Pulses,Total,1468.0,Hectare,741.0,Tonnes,0.505,Tonnes/Hectare,Mahabubnagar
284896,2014-2015,Telangana,36,Mahabubnagar,512,Wheat,106.0,Cereals,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar
284897,2014-2015,Telangana,36,Medak,513,Arhar/Tur,202.0,Pulses,Kharif,22001.0,Hectare,6996.0,Tonnes,0.318,Tonnes/Hectare,Medak
284898,2014-2015,Telangana,36,Medak,513,Arhar/Tur,202.0,Pulses,Rabi,14.0,Hectare,4.0,Tonnes,0.286,Tonnes/Hectare,Medak
284899,2014-2015,Telangana,36,Medak,513,Arhar/Tur,202.0,Pulses,Total,22015.0,Hectare,7000.0,Tonnes,0.318,Tonnes/Hectare,Medak
284900,2014-2015,Telangana,36,Medak,513,Bajra,103.0,Cereals,Kharif,294.0,Hectare,275.0,Tonnes,0.935,Tonnes/Hectare,Medak
284902,2014-2015,Telangana,36,Medak,513,Bajra,103.0,Cereals,Total,303.0,Hectare,283.0,Tonnes,0.934,Tonnes/Hectare,Medak
284903,2014-2015,Telangana,36,Medak,513,Banana,606.0,Fruits,Kharif,904.0,Hectare,37703.0,Tonnes,41.707,Tonnes/Hectare,Medak
284904,2014-2015,Telangana,36,Medak,513,Castor Seed,1002.0,Oilseeds,Kharif,423.0,Hectare,244.0,Tonnes,0.577,Tonnes/Hectare,Medak
284905,2014-2015,Telangana,36,Medak,513,Castor Seed,1002.0,Oilseeds,Rabi,563.0,Hectare,325.0,Tonnes,0.577,Tonnes/Hectare,Medak
284906,2014-2015,Telangana,36,Medak,513,Castor Seed,1002.0,Oilseeds,Total,986.0,Hectare,569.0,Tonnes,0.577,Tonnes/Hectare,Medak
284907,2014-2015,Telangana,36,Medak,513,Coriander,509.0,Spices,Whole Year,288.0,Hectare,69.0,Tonnes,0.24,Tonnes/Hectare,Medak
284908,2014-2015,Telangana,36,Medak,513,Cotton(Lint),1101.0,Fiber Crops,Kharif,133703.0,Hectare,233587.0,Tonnes,1.747,Tonnes/Hectare,Medak
284909,2014-2015,Telangana,36,Medak,513,Cowpea(Lobia),288.0,Pulses,Kharif,473.0,Hectare,505.0,Tonnes,1.068,Tonnes/Hectare,Medak
284910,2014-2015,Telangana,36,Medak,513,Cowpea(Lobia),288.0,Pulses,Rabi,491.0,Hectare,556.0,Tonnes,1.132,Tonnes/Hectare,Medak
284911,2014-2015,Telangana,36,Medak,513,Cowpea(Lobia),288.0,Pulses,Total,964.0,Hectare,1061.0,Tonnes,1.101,Tonnes/Hectare,Medak
284912,2014-2015,Telangana,36,Medak,513,Dry Chillies,502.0,Spices,Kharif,291.0,Hectare,134.0,Tonnes,0.46,Tonnes/Hectare,Medak
284913,2014-2015,Telangana,36,Medak,513,Ginger,503.0,Spices,Kharif,2164.0,Hectare,16373.0,Tonnes,7.566,Tonnes/Hectare,Medak
284914,2014-2015,Telangana,36,Medak,513,Gram,201.0,Pulses,Rabi,10104.0,Hectare,10902.0,Tonnes,1.079,Tonnes/Hectare,Medak
284915,2014-2015,Telangana,36,Medak,513,Groundnut,1001.0,Oilseeds,Kharif,35.0,Hectare,31.0,Tonnes,0.886,Tonnes/Hectare,Medak
284916,2014-2015,Telangana,36,Medak,513,Groundnut,1001.0,Oilseeds,Rabi,771.0,Hectare,922.0,Tonnes,1.196,Tonnes/Hectare,Medak
284917,2014-2015,Telangana,36,Medak,513,Groundnut,1001.0,Oilseeds,Total,806.0,Hectare,953.0,Tonnes,1.182,Tonnes/Hectare,Medak
284918,2014-2015,Telangana,36,Medak,513,Horse-Gram,206.0,Pulses,Rabi,273.0,Hectare,104.0,Tonnes,0.381,Tonnes/Hectare,Medak
284919,2014-2015,Telangana,36,Medak,513,Jowar,102.0,Cereals,Kharif,7006.0,Hectare,7714.0,Tonnes,1.101,Tonnes/Hectare,Medak
284920,2014-2015,Telangana,36,Medak,513,Jowar,102.0,Cereals,Rabi,5027.0,Hectare,5022.0,Tonnes,0.999,Tonnes/Hectare,Medak
284921,2014-2015,Telangana,36,Medak,513,Jowar,102.0,Cereals,Total,12033.0,Hectare,12736.0,Tonnes,1.058,Tonnes/Hectare,Medak
284922,2014-2015,Telangana,36,Medak,513,Linseed,1005.0,Oilseeds,Rabi,45.0,Hectare,18.0,Tonnes,0.4,Tonnes/Hectare,Medak
284923,2014-2015,Telangana,36,Medak,513,Maize,104.0,Cereals,Kharif,110476.0,Hectare,170464.0,Tonnes,1.543,Tonnes/Hectare,Medak
284924,2014-2015,Telangana,36,Medak,513,Maize,104.0,Cereals,Rabi,17149.0,Hectare,56043.0,Tonnes,3.268,Tonnes/Hectare,Medak
284925,2014-2015,Telangana,36,Medak,513,Maize,104.0,Cereals,Total,127625.0,Hectare,226507.0,Tonnes,1.775,Tonnes/Hectare,Medak
284926,2014-2015,Telangana,36,Medak,513,Masoor,205.0,Pulses,Rabi,54.0,Hectare,21.0,Tonnes,0.389,Tonnes/Hectare,Medak
284927,2014-2015,Telangana,36,Medak,513,Moong(Green Gram),204.0,Pulses,Kharif,14940.0,Hectare,8232.0,Tonnes,0.551,Tonnes/Hectare,Medak
284928,2014-2015,Telangana,36,Medak,513,Moong(Green Gram),204.0,Pulses,Rabi,57.0,Hectare,34.0,Tonnes,0.596,Tonnes/Hectare,Medak
284929,2014-2015,Telangana,36,Medak,513,Moong(Green Gram),204.0,Pulses,Total,14997.0,Hectare,8266.0,Tonnes,0.551,Tonnes/Hectare,Medak
284930,2014-2015,Telangana,36,Medak,513,Onion,708.0,Vegetable,Kharif,148.0,Hectare,2301.0,Tonnes,15.547,Tonnes/Hectare,Medak
284931,2014-2015,Telangana,36,Medak,513,Onion,708.0,Vegetable,Rabi,2543.0,Hectare,68536.0,Tonnes,26.951,Tonnes/Hectare,Medak
284932,2014-2015,Telangana,36,Medak,513,Onion,708.0,Vegetable,Total,2691.0,Hectare,70837.0,Tonnes,26.324,Tonnes/Hectare,Medak
284933,2014-2015,Telangana,36,Medak,513,Other Kharif Pulses,288.0,Pulses,Kharif,39.0,Hectare,36.0,Tonnes,0.923,Tonnes/Hectare,Medak
284934,2014-2015,Telangana,36,Medak,513,Other Oilseeds,1088.0,Oilseeds,Kharif,36.0,Hectare,47.0,Tonnes,1.306,Tonnes/Hectare,Medak
284935,2014-2015,Telangana,36,Medak,513,Potato,701.0,Vegetable,Rabi,2408.0,Hectare,28990.0,Tonnes,12.039,Tonnes/Hectare,Medak
284936,2014-2015,Telangana,36,Medak,513,Ragi,105.0,Cereals,Kharif,5.0,Hectare,6.0,Tonnes,1.2,Tonnes/Hectare,Medak
284937,2014-2015,Telangana,36,Medak,513,Rice,101.0,Cereals,Kharif,73983.0,Hectare,234342.0,Tonnes,3.168,Tonnes/Hectare,Medak
284938,2014-2015,Telangana,36,Medak,513,Rice,101.0,Cereals,Rabi,36910.0,Hectare,128742.0,Tonnes,3.488,Tonnes/Hectare,Medak
284939,2014-2015,Telangana,36,Medak,513,Rice,101.0,Cereals,Total,110893.0,Hectare,363084.0,Tonnes,3.274,Tonnes/Hectare,Medak
284940,2014-2015,Telangana,36,Medak,513,Safflower,1008.0,Oilseeds,Rabi,1561.0,Hectare,846.0,Tonnes,0.542,Tonnes/Hectare,Medak
284941,2014-2015,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Kharif,364.0,Hectare,72.0,Tonnes,0.198,Tonnes/Hectare,Medak
284942,2014-2015,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Rabi,246.0,Hectare,115.0,Tonnes,0.467,Tonnes/Hectare,Medak
284943,2014-2015,Telangana,36,Medak,513,Sesamum,1003.0,Oilseeds,Total,610.0,Hectare,187.0,Tonnes,0.307,Tonnes/Hectare,Medak
284944,2014-2015,Telangana,36,Medak,513,Soyabean,1009.0,Oilseeds,Kharif,21550.0,Hectare,22261.0,Tonnes,1.033,Tonnes/Hectare,Medak
284945,2014-2015,Telangana,36,Medak,513,Sugarcane,401.0,Sugar,Kharif,22076.0,Hectare,1997436.0,Tonnes,90.48,Tonnes/Hectare,Medak
284946,2014-2015,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Kharif,102.0,Hectare,104.0,Tonnes,1.02,Tonnes/Hectare,Medak
284947,2014-2015,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Rabi,7144.0,Hectare,12445.0,Tonnes,1.742,Tonnes/Hectare,Medak
284948,2014-2015,Telangana,36,Medak,513,Sunflower,1007.0,Oilseeds,Total,7246.0,Hectare,12549.0,Tonnes,1.732,Tonnes/Hectare,Medak
284949,2014-2015,Telangana,36,Medak,513,Tobacco,1302.0,Drugs And Narcotics,Rabi,22.0,Hectare,43.0,Tonnes,1.955,Tonnes/Hectare,Medak
284950,2014-2015,Telangana,36,Medak,513,Turmeric,504.0,Spices,Kharif,1566.0,Hectare,3715.0,Tonnes,2.372,Tonnes/Hectare,Medak
284951,2014-2015,Telangana,36,Medak,513,Urad,203.0,Pulses,Kharif,8255.0,Hectare,5069.0,Tonnes,0.614,Tonnes/Hectare,Medak
284952,2014-2015,Telangana,36,Medak,513,Urad,203.0,Pulses,Rabi,29.0,Hectare,12.0,Tonnes,0.414,Tonnes/Hectare,Medak
284953,2014-2015,Telangana,36,Medak,513,Urad,203.0,Pulses,Total,8284.0,Hectare,5081.0,Tonnes,0.613,Tonnes/Hectare,Medak
284954,2014-2015,Telangana,36,Medak,513,Wheat,106.0,Cereals,Rabi,1246.0,Hectare,933.0,Tonnes,0.749,Tonnes/Hectare,Medak
284955,2014-2015,Telangana,36,Nalgonda,514,Arhar/Tur,202.0,Pulses,Kharif,15661.0,Hectare,7470.0,Tonnes,0.477,Tonnes/Hectare,Nalgonda
284956,2014-2015,Telangana,36,Nalgonda,514,Arhar/Tur,202.0,Pulses,Rabi,28.0,Hectare,13.0,Tonnes,0.464,Tonnes/Hectare,Nalgonda
284957,2014-2015,Telangana,36,Nalgonda,514,Arhar/Tur,202.0,Pulses,Total,15689.0,Hectare,7483.0,Tonnes,0.477,Tonnes/Hectare,Nalgonda
284958,2014-2015,Telangana,36,Nalgonda,514,Bajra,103.0,Cereals,Kharif,41.0,Hectare,17.0,Tonnes,0.415,Tonnes/Hectare,Nalgonda
284959,2014-2015,Telangana,36,Nalgonda,514,Banana,606.0,Fruits,Kharif,39.0,Hectare,1645.0,Tonnes,42.179,Tonnes/Hectare,Nalgonda
284960,2014-2015,Telangana,36,Nalgonda,514,Castor Seed,1002.0,Oilseeds,Kharif,475.0,Hectare,84.0,Tonnes,0.177,Tonnes/Hectare,Nalgonda
284961,2014-2015,Telangana,36,Nalgonda,514,Castor Seed,1002.0,Oilseeds,Rabi,12.0,Hectare,2.0,Tonnes,0.167,Tonnes/Hectare,Nalgonda
284962,2014-2015,Telangana,36,Nalgonda,514,Castor Seed,1002.0,Oilseeds,Total,487.0,Hectare,86.0,Tonnes,0.177,Tonnes/Hectare,Nalgonda
284963,2014-2015,Telangana,36,Nalgonda,514,Coriander,509.0,Spices,Whole Year,135.0,Hectare,32.0,Tonnes,0.237,Tonnes/Hectare,Nalgonda
284964,2014-2015,Telangana,36,Nalgonda,514,Cotton(Lint),1101.0,Fiber Crops,Kharif,307792.0,Hectare,505141.0,Tonnes,1.641,Tonnes/Hectare,Nalgonda
284965,2014-2015,Telangana,36,Nalgonda,514,Cowpea(Lobia),288.0,Pulses,Rabi,1385.0,Hectare,302.0,Tonnes,0.218,Tonnes/Hectare,Nalgonda
284966,2014-2015,Telangana,36,Nalgonda,514,Dry Chillies,502.0,Spices,Kharif,3360.0,Hectare,9401.0,Tonnes,2.798,Tonnes/Hectare,Nalgonda
284967,2014-2015,Telangana,36,Nalgonda,514,Dry Chillies,502.0,Spices,Rabi,968.0,Hectare,3969.0,Tonnes,4.1,Tonnes/Hectare,Nalgonda
284968,2014-2015,Telangana,36,Nalgonda,514,Dry Chillies,502.0,Spices,Total,4328.0,Hectare,13370.0,Tonnes,3.089,Tonnes/Hectare,Nalgonda
284969,2014-2015,Telangana,36,Nalgonda,514,Gram,201.0,Pulses,Rabi,189.0,Hectare,259.0,Tonnes,1.37,Tonnes/Hectare,Nalgonda
284970,2014-2015,Telangana,36,Nalgonda,514,Groundnut,1001.0,Oilseeds,Kharif,2563.0,Hectare,2732.0,Tonnes,1.066,Tonnes/Hectare,Nalgonda
284971,2014-2015,Telangana,36,Nalgonda,514,Groundnut,1001.0,Oilseeds,Rabi,11809.0,Hectare,15210.0,Tonnes,1.288,Tonnes/Hectare,Nalgonda
284972,2014-2015,Telangana,36,Nalgonda,514,Groundnut,1001.0,Oilseeds,Total,14372.0,Hectare,17942.0,Tonnes,1.248,Tonnes/Hectare,Nalgonda
284973,2014-2015,Telangana,36,Nalgonda,514,Horse-Gram,206.0,Pulses,Rabi,634.0,Hectare,242.0,Tonnes,0.382,Tonnes/Hectare,Nalgonda
284974,2014-2015,Telangana,36,Nalgonda,514,Jowar,102.0,Cereals,Kharif,815.0,Hectare,267.0,Tonnes,0.328,Tonnes/Hectare,Nalgonda
284975,2014-2015,Telangana,36,Nalgonda,514,Jowar,102.0,Cereals,Rabi,1077.0,Hectare,376.0,Tonnes,0.349,Tonnes/Hectare,Nalgonda
284976,2014-2015,Telangana,36,Nalgonda,514,Jowar,102.0,Cereals,Total,1892.0,Hectare,643.0,Tonnes,0.34,Tonnes/Hectare,Nalgonda
284977,2014-2015,Telangana,36,Nalgonda,514,Maize,104.0,Cereals,Kharif,2869.0,Hectare,2163.0,Tonnes,0.754,Tonnes/Hectare,Nalgonda
284978,2014-2015,Telangana,36,Nalgonda,514,Maize,104.0,Cereals,Rabi,977.0,Hectare,5181.0,Tonnes,5.303,Tonnes/Hectare,Nalgonda
284979,2014-2015,Telangana,36,Nalgonda,514,Maize,104.0,Cereals,Total,3846.0,Hectare,7344.0,Tonnes,1.91,Tonnes/Hectare,Nalgonda
284980,2014-2015,Telangana,36,Nalgonda,514,Moong(Green Gram),204.0,Pulses,Kharif,8844.0,Hectare,2574.0,Tonnes,0.291,Tonnes/Hectare,Nalgonda
284981,2014-2015,Telangana,36,Nalgonda,514,Moong(Green Gram),204.0,Pulses,Rabi,126.0,Hectare,74.0,Tonnes,0.587,Tonnes/Hectare,Nalgonda
284982,2014-2015,Telangana,36,Nalgonda,514,Moong(Green Gram),204.0,Pulses,Total,8970.0,Hectare,2648.0,Tonnes,0.295,Tonnes/Hectare,Nalgonda
284983,2014-2015,Telangana,36,Nalgonda,514,Onion,708.0,Vegetable,Rabi,1.0,Hectare,27.0,Tonnes,27.0,Tonnes/Hectare,Nalgonda
284984,2014-2015,Telangana,36,Nalgonda,514,Other Oilseeds,1088.0,Oilseeds,Kharif,114.0,Hectare,3062.0,Tonnes,26.86,Tonnes/Hectare,Nalgonda
284985,2014-2015,Telangana,36,Nalgonda,514,Rice,101.0,Cereals,Kharif,177458.0,Hectare,549765.0,Tonnes,3.098,Tonnes/Hectare,Nalgonda
284986,2014-2015,Telangana,36,Nalgonda,514,Rice,101.0,Cereals,Rabi,145917.0,Hectare,491594.0,Tonnes,3.369,Tonnes/Hectare,Nalgonda
284987,2014-2015,Telangana,36,Nalgonda,514,Rice,101.0,Cereals,Total,323375.0,Hectare,1041359.0,Tonnes,3.22,Tonnes/Hectare,Nalgonda
284988,2014-2015,Telangana,36,Nalgonda,514,Sesamum,1003.0,Oilseeds,Kharif,608.0,Hectare,57.0,Tonnes,0.094,Tonnes/Hectare,Nalgonda
284989,2014-2015,Telangana,36,Nalgonda,514,Sugarcane,401.0,Sugar,Kharif,743.0,Hectare,61839.0,Tonnes,83.229,Tonnes/Hectare,Nalgonda
284990,2014-2015,Telangana,36,Nalgonda,514,Sunflower,1007.0,Oilseeds,Rabi,56.0,Hectare,80.0,Tonnes,1.429,Tonnes/Hectare,Nalgonda
284991,2014-2015,Telangana,36,Nalgonda,514,Tobacco,1302.0,Drugs And Narcotics,Kharif,26.0,Hectare,101.0,Tonnes,3.885,Tonnes/Hectare,Nalgonda
284992,2014-2015,Telangana,36,Nalgonda,514,Tobacco,1302.0,Drugs And Narcotics,Rabi,75.0,Hectare,291.0,Tonnes,3.88,Tonnes/Hectare,Nalgonda
284993,2014-2015,Telangana,36,Nalgonda,514,Tobacco,1302.0,Drugs And Narcotics,Total,101.0,Hectare,392.0,Tonnes,3.881,Tonnes/Hectare,Nalgonda
284994,2014-2015,Telangana,36,Nalgonda,514,Turmeric,504.0,Spices,Kharif,1.0,Hectare,5.0,Tonnes,5.0,Tonnes/Hectare,Nalgonda
284995,2014-2015,Telangana,36,Nalgonda,514,Urad,203.0,Pulses,Rabi,519.0,Hectare,211.0,Tonnes,0.407,Tonnes/Hectare,Nalgonda
284996,2014-2015,Telangana,36,Nizamabad,516,Arhar/Tur,202.0,Pulses,Kharif,3380.0,Hectare,886.0,Tonnes,0.262,Tonnes/Hectare,Nizamabad
284997,2014-2015,Telangana,36,Nizamabad,516,Bajra,103.0,Cereals,Rabi,6063.0,Hectare,5681.0,Tonnes,0.937,Tonnes/Hectare,Nizamabad
284998,2014-2015,Telangana,36,Nizamabad,516,Banana,606.0,Fruits,Kharif,44.0,Hectare,1856.0,Tonnes,42.182,Tonnes/Hectare,Nizamabad
284999,2014-2015,Telangana,36,Nizamabad,516,Coriander,509.0,Spices,Whole Year,205.0,Hectare,49.0,Tonnes,0.239,Tonnes/Hectare,Nizamabad
285000,2014-2015,Telangana,36,Nizamabad,516,Cotton(Lint),1101.0,Fiber Crops,Kharif,15795.0,Hectare,18861.0,Tonnes,1.194,Tonnes/Hectare,Nizamabad
285001,2014-2015,Telangana,36,Nizamabad,516,Dry Chillies,502.0,Spices,Kharif,497.0,Hectare,1615.0,Tonnes,3.249,Tonnes/Hectare,Nizamabad
285002,2014-2015,Telangana,36,Nizamabad,516,Dry Chillies,502.0,Spices,Rabi,539.0,Hectare,2210.0,Tonnes,4.1,Tonnes/Hectare,Nizamabad
285003,2014-2015,Telangana,36,Nizamabad,516,Dry Chillies,502.0,Spices,Total,1036.0,Hectare,3825.0,Tonnes,3.692,Tonnes/Hectare,Nizamabad
285004,2014-2015,Telangana,36,Nizamabad,516,Gram,201.0,Pulses,Rabi,7971.0,Hectare,9358.0,Tonnes,1.174,Tonnes/Hectare,Nizamabad
285005,2014-2015,Telangana,36,Nizamabad,516,Groundnut,1001.0,Oilseeds,Kharif,22.0,Hectare,38.0,Tonnes,1.727,Tonnes/Hectare,Nizamabad
285006,2014-2015,Telangana,36,Nizamabad,516,Groundnut,1001.0,Oilseeds,Rabi,861.0,Hectare,2468.0,Tonnes,2.866,Tonnes/Hectare,Nizamabad
