id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name
453202,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Ranga Reddy
453203,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,471.0,Ranga Reddy
453204,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Ranga Reddy
453205,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,500.0,Ranga Reddy
453206,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Ranga Reddy
453207,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Ranga Reddy
453208,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Ranga Reddy
453209,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,27.0,Ranga Reddy
453210,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,8845.0,Ranga Reddy
453211,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Ranga Reddy
453212,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,10641.0,Ranga Reddy
453213,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Ranga Reddy
453214,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,96.0,Ranga Reddy
453215,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Ranga Reddy
453216,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,76.0,Ranga Reddy
453217,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Gram,201.0,,141.0,Ranga Reddy
453218,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Ranga Reddy
453219,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,61.0,Ranga Reddy
453220,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Ranga Reddy
453221,2017-2018,Telangana,36,Vikarabad,698.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,4105.0,Ranga Reddy
453222,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Ranga Reddy
453223,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Ranga Reddy
453224,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Ranga Reddy
453225,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Ranga Reddy
453226,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,,Ranga Reddy
453227,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Ranga Reddy
453228,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Ranga Reddy
453229,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Ranga Reddy
453230,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Ranga Reddy
453231,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,189.0,Ranga Reddy
453232,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,5160.0,Ranga Reddy
453233,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Ranga Reddy
453234,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,16.0,Ranga Reddy
453235,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Ranga Reddy
453236,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Ranga Reddy
453237,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Ranga Reddy
453238,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,20.0,Ranga Reddy
453239,2017-2018,Telangana,36,Vikarabad,698.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,281.0,Ranga Reddy
453240,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Mahabubnagar
453241,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Mahabubnagar
453242,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Mahabubnagar
453243,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,50.0,Mahabubnagar
453244,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Mahabubnagar
453245,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,17315.0,Mahabubnagar
453246,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Mahabubnagar
453247,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Mahabubnagar
453248,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Mahabubnagar
453249,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,1.0,Mahabubnagar
453250,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,33778.0,Mahabubnagar
453251,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Mahabubnagar
453252,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,21826.0,Mahabubnagar
453253,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Mahabubnagar
453254,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Mahabubnagar
453255,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Mahabubnagar
453256,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,1246.0,Mahabubnagar
453257,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Pulses,Pulses,Gram,201.0,,2191.0,Mahabubnagar
453258,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Mahabubnagar
453259,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,2489.0,Mahabubnagar
453260,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Mahabubnagar
453261,2017-2018,Telangana,36,Wanaparthy,693.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,3653.0,Mahabubnagar
453262,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Mahabubnagar
453263,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Mahabubnagar
453264,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Mahabubnagar
453265,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Mahabubnagar
453266,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,42.0,Mahabubnagar
453267,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Mahabubnagar
453268,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Mahabubnagar
453269,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Mahabubnagar
453270,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Mahabubnagar
453271,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,0.0,Mahabubnagar
453272,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,25213.0,Mahabubnagar
453273,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Mahabubnagar
453274,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,8.0,Mahabubnagar
453275,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Mahabubnagar
453276,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Mahabubnagar
453277,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Mahabubnagar
453278,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,0.0,Mahabubnagar
453279,2017-2018,Telangana,36,Wanaparthy,693.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,23.0,Mahabubnagar
453280,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Warangal
453281,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Warangal
453282,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Warangal
453283,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,1.0,Warangal
453284,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Warangal
453285,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,24239.0,Warangal
453286,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Warangal
453287,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Warangal
453288,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Warangal
453289,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Warangal
453290,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,36097.0,Warangal
453291,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Warangal
453292,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,17903.0,Warangal
453293,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Warangal
453294,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Warangal
453295,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Warangal
453296,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,3.0,Warangal
453297,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Gram,201.0,,588.0,Warangal
453298,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,0.0,Warangal
453299,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,372.0,Warangal
453300,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Warangal
453301,2017-2018,Telangana,36,Warangal,522.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,2.0,Warangal
453302,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Warangal
453303,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Warangal
453304,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Warangal
453305,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,0.0,Warangal
453306,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,50631.0,Warangal
453307,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Warangal
453308,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Warangal
453309,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Warangal
453310,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Warangal
453311,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,,Warangal
453312,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,4204.0,Warangal
453313,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Warangal
453314,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,,Warangal
453315,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Warangal
453316,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,12.0,Warangal
453317,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,2.0,Warangal
453318,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,3.0,Warangal
453319,2017-2018,Telangana,36,Warangal,522.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,428.0,Warangal
453320,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Nalgonda
453321,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Nalgonda
453322,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Nalgonda
453323,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,0.0,Nalgonda
453324,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Nalgonda
453325,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,44.0,Nalgonda
453326,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Nalgonda
453327,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Nalgonda
453328,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Nalgonda
453329,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Nalgonda
453330,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,51081.0,Nalgonda
453331,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Nalgonda
453332,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,47849.0,Nalgonda
453333,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Nalgonda
453334,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,,Nalgonda
453335,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Nalgonda
453336,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,0.0,Nalgonda
453337,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Pulses,Pulses,Gram,201.0,,0.0,Nalgonda
453338,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,,Nalgonda
453339,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,,Nalgonda
453340,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,,Nalgonda
453341,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Food Crop,Sugar,Sugar,Sugarcane,401.0,,19.0,Nalgonda
453342,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Coffee,1502.0,,,Nalgonda
453343,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,,,Nalgonda
453344,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tea,1501.0,,,Nalgonda
453345,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Tobacco,1302.0,,,Nalgonda
453346,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Fiber,Fiber,Cotton,1101.0,,,Nalgonda
453347,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Fiber,Fiber,Jute,1102.0,,,Nalgonda
453348,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,,,Nalgonda
453349,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,,,Nalgonda
453350,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,,,Nalgonda
453351,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Fodder Crops,Fodder Crops,Fodder Crops,1488.0,,1771.0,Nalgonda
453352,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Oilseeds,Oilseeds,Groundnut,1001.0,,35.0,Nalgonda
453353,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,,,Nalgonda
453354,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,,3.0,Nalgonda
453355,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,,,Nalgonda
453356,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Oilseeds,Oilseeds,Sesamum,1003.0,,,Nalgonda
453357,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Oilseeds,Oilseeds,Soyabean,1009.0,,,Nalgonda
453358,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Oilseeds,Oilseeds,Sunflower,1007.0,,0.0,Nalgonda
453359,2017-2018,Telangana,36,Yadadri Bhuvanagiri,697.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,,108.0,Nalgonda
477320,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Bajra,103.0,,,Adilabad
477321,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Barley,107.0,,,Adilabad
477322,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Kharif,,Adilabad
477323,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Rabi,3234.0,Adilabad
477324,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Jowar,102.0,Summer,,Adilabad
477325,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,,1033.0,Adilabad
477326,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,,Adilabad
477327,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,,Adilabad
477328,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,,Adilabad
477329,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,,,Adilabad
477330,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,295.0,Adilabad
477331,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,,Adilabad
477332,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,42.0,Adilabad
477333,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,,Adilabad
477334,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Cereals & Millets,Cereals & Millets,Wheat,106.0,,2128.0,Adilabad
477335,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,,,Adilabad
477336,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Pulses,Pulses,Arhar(Tur),202.0,,2141.0,Adilabad
477337,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Pulses,Pulses,Gram,201.0,,25311.0,Adilabad
477338,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,69.0,Adilabad
477339,2018-2019,Telangana,36,Adilabad,501.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,42.0,Adilabad
