id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name
213283,2010-2011,Telangana,36,Adilabad,501,Dry Chillies,502.0,Spices,Kharif,3345.0,Hectare,3920.0,Tonnes,1.172,Tonnes/Hectare,Adilabad
213284,2010-2011,Telangana,36,Adilabad,501,Dry Chillies,502.0,Spices,Rabi,480.0,Hectare,1435.0,Tonnes,2.99,Tonnes/Hectare,Adilabad
213285,2010-2011,Telangana,36,Adilabad,501,Dry Chillies,502.0,Spices,Total,3825.0,Hectare,5355.0,Tonnes,1.4,Tonnes/Hectare,Adilabad
213286,2010-2011,Telangana,36,Adilabad,501,Garlic,508.0,Spices,Whole Year,25.0,Hectare,53.0,Tonnes,2.12,Tonnes/Hectare,Adilabad
213287,2010-2011,Telangana,36,Adilabad,501,Gram,201.0,Pulses,Rabi,11647.0,Hectare,15549.0,Tonnes,1.335,Tonnes/Hectare,Adilabad
213288,2010-2011,Telangana,36,Adilabad,501,Groundnut,1001.0,Oilseeds,Kharif,4.0,Hectare,4.0,Tonnes,1.0,Tonnes/Hectare,Adilabad
213289,2010-2011,Telangana,36,Adilabad,501,Groundnut,1001.0,Oilseeds,Rabi,1924.0,Hectare,3719.0,Tonnes,1.933,Tonnes/Hectare,Adilabad
213290,2010-2011,Telangana,36,Adilabad,501,Groundnut,1001.0,Oilseeds,Total,1928.0,Hectare,3723.0,Tonnes,1.931,Tonnes/Hectare,Adilabad
213291,2010-2011,Telangana,36,Adilabad,501,Horse-Gram,206.0,Pulses,Rabi,317.0,Hectare,128.0,Tonnes,0.404,Tonnes/Hectare,Adilabad
213292,2010-2011,Telangana,36,Adilabad,501,Jowar,102.0,Cereals,Kharif,26185.0,Hectare,27651.0,Tonnes,1.056,Tonnes/Hectare,Adilabad
213293,2010-2011,Telangana,36,Adilabad,501,Jowar,102.0,Cereals,Rabi,14536.0,Hectare,9100.0,Tonnes,0.626,Tonnes/Hectare,Adilabad
213294,2010-2011,Telangana,36,Adilabad,501,Jowar,102.0,Cereals,Total,40721.0,Hectare,36751.0,Tonnes,0.903,Tonnes/Hectare,Adilabad
213295,2010-2011,Telangana,36,Adilabad,501,Linseed,1005.0,Oilseeds,Rabi,133.0,Hectare,17.0,Tonnes,0.128,Tonnes/Hectare,Adilabad
213296,2010-2011,Telangana,36,Adilabad,501,Maize,104.0,Cereals,Kharif,13638.0,Hectare,57375.0,Tonnes,4.207,Tonnes/Hectare,Adilabad
213297,2010-2011,Telangana,36,Adilabad,501,Maize,104.0,Cereals,Rabi,6725.0,Hectare,22462.0,Tonnes,3.34,Tonnes/Hectare,Adilabad
213298,2010-2011,Telangana,36,Adilabad,501,Maize,104.0,Cereals,Total,20363.0,Hectare,79837.0,Tonnes,3.921,Tonnes/Hectare,Adilabad
213299,2010-2011,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Kharif,10628.0,Hectare,4294.0,Tonnes,0.404,Tonnes/Hectare,Adilabad
213300,2010-2011,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Rabi,2428.0,Hectare,1255.0,Tonnes,0.517,Tonnes/Hectare,Adilabad
213301,2010-2011,Telangana,36,Adilabad,501,Moong(Green Gram),204.0,Pulses,Total,13056.0,Hectare,5549.0,Tonnes,0.425,Tonnes/Hectare,Adilabad
213302,2010-2011,Telangana,36,Adilabad,501,Onion,708.0,Vegetable,Rabi,418.0,Hectare,8016.0,Tonnes,19.177,Tonnes/Hectare,Adilabad
213303,2010-2011,Telangana,36,Adilabad,501,Other Kharif Pulses,288.0,Pulses,Kharif,133.0,Hectare,50.0,Tonnes,0.376,Tonnes/Hectare,Adilabad
213304,2010-2011,Telangana,36,Adilabad,501,Other Rabi Pulses,288.0,Pulses,Rabi,63.0,Hectare,24.0,Tonnes,0.381,Tonnes/Hectare,Adilabad
213305,2010-2011,Telangana,36,Adilabad,501,Rice,101.0,Cereals,Kharif,62903.0,Hectare,175263.0,Tonnes,2.786,Tonnes/Hectare,Adilabad
213306,2010-2011,Telangana,36,Adilabad,501,Rice,101.0,Cereals,Rabi,27644.0,Hectare,79891.0,Tonnes,2.89,Tonnes/Hectare,Adilabad
213307,2010-2011,Telangana,36,Adilabad,501,Rice,101.0,Cereals,Total,90547.0,Hectare,255154.0,Tonnes,2.818,Tonnes/Hectare,Adilabad
213308,2010-2011,Telangana,36,Adilabad,501,Safflower,1008.0,Oilseeds,Rabi,112.0,Hectare,76.0,Tonnes,0.679,Tonnes/Hectare,Adilabad
213309,2010-2011,Telangana,36,Adilabad,501,Sesamum,1003.0,Oilseeds,Kharif,868.0,Hectare,156.0,Tonnes,0.18,Tonnes/Hectare,Adilabad
213310,2010-2011,Telangana,36,Adilabad,501,Sesamum,1003.0,Oilseeds,Rabi,3286.0,Hectare,979.0,Tonnes,0.298,Tonnes/Hectare,Adilabad
213311,2010-2011,Telangana,36,Adilabad,501,Sesamum,1003.0,Oilseeds,Total,4154.0,Hectare,1135.0,Tonnes,0.273,Tonnes/Hectare,Adilabad
213312,2010-2011,Telangana,36,Adilabad,501,Soyabean,1009.0,Oilseeds,Kharif,61932.0,Hectare,84847.0,Tonnes,1.37,Tonnes/Hectare,Adilabad
213313,2010-2011,Telangana,36,Adilabad,501,Sugarcane,401.0,Sugar,Whole Year,8.0,Hectare,672.0,Tonnes,84.0,Tonnes/Hectare,Adilabad
213314,2010-2011,Telangana,36,Adilabad,501,Sunflower,1007.0,Oilseeds,Whole Year,1617.0,Hectare,1316.0,Tonnes,0.814,Tonnes/Hectare,Adilabad
213315,2010-2011,Telangana,36,Adilabad,501,Tobacco,1302.0,Drugs And Narcotics,Whole Year,2.0,Hectare,7.0,Tonnes,3.5,Tonnes/Hectare,Adilabad
213316,2010-2011,Telangana,36,Adilabad,501,Turmeric,504.0,Spices,Whole Year,6245.0,Hectare,43259.0,Tonnes,6.927,Tonnes/Hectare,Adilabad
213317,2010-2011,Telangana,36,Adilabad,501,Urad,203.0,Pulses,Kharif,10993.0,Hectare,5233.0,Tonnes,0.476,Tonnes/Hectare,Adilabad
213318,2010-2011,Telangana,36,Adilabad,501,Urad,203.0,Pulses,Rabi,779.0,Hectare,576.0,Tonnes,0.739,Tonnes/Hectare,Adilabad
213319,2010-2011,Telangana,36,Adilabad,501,Urad,203.0,Pulses,Total,11772.0,Hectare,5809.0,Tonnes,0.493,Tonnes/Hectare,Adilabad
213320,2010-2011,Telangana,36,Adilabad,501,Wheat,106.0,Cereals,Rabi,4046.0,Hectare,5199.0,Tonnes,1.285,Tonnes/Hectare,Adilabad
213321,2010-2011,Telangana,36,Karimnagar,508,Arhar/Tur,202.0,Pulses,Kharif,9384.0,Hectare,3388.0,Tonnes,0.361,Tonnes/Hectare,Karimnagar
213322,2010-2011,Telangana,36,Karimnagar,508,Arhar/Tur,202.0,Pulses,Rabi,50.0,Hectare,18.0,Tonnes,0.36,Tonnes/Hectare,Karimnagar
213323,2010-2011,Telangana,36,Karimnagar,508,Arhar/Tur,202.0,Pulses,Total,9434.0,Hectare,3406.0,Tonnes,0.361,Tonnes/Hectare,Karimnagar
213324,2010-2011,Telangana,36,Karimnagar,508,Bajra,103.0,Cereals,Rabi,2696.0,Hectare,1955.0,Tonnes,0.725,Tonnes/Hectare,Karimnagar
213325,2010-2011,Telangana,36,Karimnagar,508,Castor Seed,1002.0,Oilseeds,Kharif,110.0,Hectare,54.0,Tonnes,0.491,Tonnes/Hectare,Karimnagar
213326,2010-2011,Telangana,36,Karimnagar,508,Coriander,509.0,Spices,Whole Year,27.0,Hectare,18.0,Tonnes,0.667,Tonnes/Hectare,Karimnagar
213327,2010-2011,Telangana,36,Karimnagar,508,Cotton(Lint),1101.0,Fiber Crops,Kharif,235396.0,Hectare,502640.0,Tonnes,2.135,Tonnes/Hectare,Karimnagar
213328,2010-2011,Telangana,36,Karimnagar,508,Dry Chillies,502.0,Spices,Kharif,3772.0,Hectare,5798.0,Tonnes,1.537,Tonnes/Hectare,Karimnagar
213329,2010-2011,Telangana,36,Karimnagar,508,Garlic,508.0,Spices,Whole Year,12.0,Hectare,25.0,Tonnes,2.083,Tonnes/Hectare,Karimnagar
213330,2010-2011,Telangana,36,Karimnagar,508,Ginger,503.0,Spices,Whole Year,24.0,Hectare,224.0,Tonnes,9.333,Tonnes/Hectare,Karimnagar
213331,2010-2011,Telangana,36,Karimnagar,508,Gram,201.0,Pulses,Rabi,1618.0,Hectare,1204.0,Tonnes,0.744,Tonnes/Hectare,Karimnagar
213332,2010-2011,Telangana,36,Karimnagar,508,Groundnut,1001.0,Oilseeds,Kharif,249.0,Hectare,157.0,Tonnes,0.631,Tonnes/Hectare,Karimnagar
213333,2010-2011,Telangana,36,Karimnagar,508,Groundnut,1001.0,Oilseeds,Rabi,10502.0,Hectare,15480.0,Tonnes,1.474,Tonnes/Hectare,Karimnagar
213334,2010-2011,Telangana,36,Karimnagar,508,Groundnut,1001.0,Oilseeds,Total,10751.0,Hectare,15637.0,Tonnes,1.454,Tonnes/Hectare,Karimnagar
213335,2010-2011,Telangana,36,Karimnagar,508,Horse-Gram,206.0,Pulses,Rabi,48.0,Hectare,19.0,Tonnes,0.396,Tonnes/Hectare,Karimnagar
213336,2010-2011,Telangana,36,Karimnagar,508,Jowar,102.0,Cereals,Kharif,16.0,Hectare,15.0,Tonnes,0.938,Tonnes/Hectare,Karimnagar
213337,2010-2011,Telangana,36,Karimnagar,508,Jowar,102.0,Cereals,Rabi,239.0,Hectare,310.0,Tonnes,1.297,Tonnes/Hectare,Karimnagar
213338,2010-2011,Telangana,36,Karimnagar,508,Jowar,102.0,Cereals,Total,255.0,Hectare,325.0,Tonnes,1.275,Tonnes/Hectare,Karimnagar
213339,2010-2011,Telangana,36,Karimnagar,508,Maize,104.0,Cereals,Kharif,57065.0,Hectare,265809.0,Tonnes,4.658,Tonnes/Hectare,Karimnagar
213340,2010-2011,Telangana,36,Karimnagar,508,Maize,104.0,Cereals,Rabi,34092.0,Hectare,170051.0,Tonnes,4.988,Tonnes/Hectare,Karimnagar
213341,2010-2011,Telangana,36,Karimnagar,508,Maize,104.0,Cereals,Total,91157.0,Hectare,435860.0,Tonnes,4.781,Tonnes/Hectare,Karimnagar
213342,2010-2011,Telangana,36,Karimnagar,508,Moong(Green Gram),204.0,Pulses,Kharif,8213.0,Hectare,3162.0,Tonnes,0.385,Tonnes/Hectare,Karimnagar
213343,2010-2011,Telangana,36,Karimnagar,508,Moong(Green Gram),204.0,Pulses,Rabi,2089.0,Hectare,1157.0,Tonnes,0.554,Tonnes/Hectare,Karimnagar
213344,2010-2011,Telangana,36,Karimnagar,508,Moong(Green Gram),204.0,Pulses,Total,10302.0,Hectare,4319.0,Tonnes,0.419,Tonnes/Hectare,Karimnagar
213345,2010-2011,Telangana,36,Karimnagar,508,Onion,708.0,Vegetable,Rabi,855.0,Hectare,16395.0,Tonnes,19.175,Tonnes/Hectare,Karimnagar
213346,2010-2011,Telangana,36,Karimnagar,508,Other Kharif Pulses,288.0,Pulses,Kharif,68.0,Hectare,199.0,Tonnes,2.926,Tonnes/Hectare,Karimnagar
213347,2010-2011,Telangana,36,Karimnagar,508,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,26.0,Hectare,63.0,Tonnes,2.423,Tonnes/Hectare,Karimnagar
213348,2010-2011,Telangana,36,Karimnagar,508,Rice,101.0,Cereals,Kharif,159548.0,Hectare,523465.0,Tonnes,3.281,Tonnes/Hectare,Karimnagar
213349,2010-2011,Telangana,36,Karimnagar,508,Rice,101.0,Cereals,Rabi,221971.0,Hectare,828396.0,Tonnes,3.732,Tonnes/Hectare,Karimnagar
213350,2010-2011,Telangana,36,Karimnagar,508,Rice,101.0,Cereals,Total,381519.0,Hectare,1351861.0,Tonnes,3.543,Tonnes/Hectare,Karimnagar
213351,2010-2011,Telangana,36,Karimnagar,508,Sesamum,1003.0,Oilseeds,Kharif,27.0,Hectare,5.0,Tonnes,0.185,Tonnes/Hectare,Karimnagar
213352,2010-2011,Telangana,36,Karimnagar,508,Sesamum,1003.0,Oilseeds,Rabi,6252.0,Hectare,2726.0,Tonnes,0.436,Tonnes/Hectare,Karimnagar
213353,2010-2011,Telangana,36,Karimnagar,508,Sesamum,1003.0,Oilseeds,Total,6279.0,Hectare,2731.0,Tonnes,0.435,Tonnes/Hectare,Karimnagar
213354,2010-2011,Telangana,36,Karimnagar,508,Soyabean,1009.0,Oilseeds,Kharif,1460.0,Hectare,2488.0,Tonnes,1.704,Tonnes/Hectare,Karimnagar
213355,2010-2011,Telangana,36,Karimnagar,508,Sugarcane,401.0,Sugar,Whole Year,1500.0,Hectare,116895.0,Tonnes,77.93,Tonnes/Hectare,Karimnagar
213356,2010-2011,Telangana,36,Karimnagar,508,Sunflower,1007.0,Oilseeds,Whole Year,249.0,Hectare,309.0,Tonnes,1.241,Tonnes/Hectare,Karimnagar
213357,2010-2011,Telangana,36,Karimnagar,508,Tobacco,1302.0,Drugs And Narcotics,Whole Year,362.0,Hectare,543.0,Tonnes,1.5,Tonnes/Hectare,Karimnagar
213358,2010-2011,Telangana,36,Karimnagar,508,Turmeric,504.0,Spices,Whole Year,17873.0,Hectare,124021.0,Tonnes,6.939,Tonnes/Hectare,Karimnagar
213359,2010-2011,Telangana,36,Karimnagar,508,Urad,203.0,Pulses,Kharif,152.0,Hectare,94.0,Tonnes,0.618,Tonnes/Hectare,Karimnagar
213360,2010-2011,Telangana,36,Karimnagar,508,Urad,203.0,Pulses,Rabi,1286.0,Hectare,952.0,Tonnes,0.74,Tonnes/Hectare,Karimnagar
213361,2010-2011,Telangana,36,Karimnagar,508,Urad,203.0,Pulses,Total,1438.0,Hectare,1046.0,Tonnes,0.727,Tonnes/Hectare,Karimnagar
213362,2010-2011,Telangana,36,Karimnagar,508,Wheat,106.0,Cereals,Rabi,7.0,Hectare,9.0,Tonnes,1.286,Tonnes/Hectare,Karimnagar
213363,2010-2011,Telangana,36,Khammam,509,Arhar/Tur,202.0,Pulses,Kharif,13606.0,Hectare,5061.0,Tonnes,0.372,Tonnes/Hectare,Khammam
213364,2010-2011,Telangana,36,Khammam,509,Arhar/Tur,202.0,Pulses,Rabi,1261.0,Hectare,469.0,Tonnes,0.372,Tonnes/Hectare,Khammam
213365,2010-2011,Telangana,36,Khammam,509,Arhar/Tur,202.0,Pulses,Total,14867.0,Hectare,5530.0,Tonnes,0.372,Tonnes/Hectare,Khammam
213366,2010-2011,Telangana,36,Khammam,509,Bajra,103.0,Cereals,Kharif,6.0,Hectare,4.0,Tonnes,0.667,Tonnes/Hectare,Khammam
213367,2010-2011,Telangana,36,Khammam,509,Banana,606.0,Fruits,Whole Year,1020.0,Hectare,33270.0,Tonnes,32.618,Tonnes/Hectare,Khammam
213368,2010-2011,Telangana,36,Khammam,509,Cashewnut,619.0,Fruits,Whole Year,6564.0,Hectare,2046.0,Tonnes,0.312,Tonnes/Hectare,Khammam
213369,2010-2011,Telangana,36,Khammam,509,Coconut,1006.0,Oilseeds,Whole Year,707.0,Hectare,8281000.0,Tonnes,11712.871,Tonnes/Hectare,Khammam
213370,2010-2011,Telangana,36,Khammam,509,Cotton(Lint),1101.0,Fiber Crops,Kharif,148645.0,Hectare,406489.0,Tonnes,2.735,Tonnes/Hectare,Khammam
213371,2010-2011,Telangana,36,Khammam,509,Dry Chillies,502.0,Spices,Kharif,19195.0,Hectare,79103.0,Tonnes,4.121,Tonnes/Hectare,Khammam
213372,2010-2011,Telangana,36,Khammam,509,Dry Chillies,502.0,Spices,Rabi,9707.0,Hectare,24005.0,Tonnes,2.473,Tonnes/Hectare,Khammam
213373,2010-2011,Telangana,36,Khammam,509,Dry Chillies,502.0,Spices,Total,28902.0,Hectare,103108.0,Tonnes,3.568,Tonnes/Hectare,Khammam
213374,2010-2011,Telangana,36,Khammam,509,Gram,201.0,Pulses,Rabi,297.0,Hectare,405.0,Tonnes,1.364,Tonnes/Hectare,Khammam
213375,2010-2011,Telangana,36,Khammam,509,Groundnut,1001.0,Oilseeds,Kharif,217.0,Hectare,271.0,Tonnes,1.249,Tonnes/Hectare,Khammam
213376,2010-2011,Telangana,36,Khammam,509,Groundnut,1001.0,Oilseeds,Rabi,6187.0,Hectare,11780.0,Tonnes,1.904,Tonnes/Hectare,Khammam
213377,2010-2011,Telangana,36,Khammam,509,Groundnut,1001.0,Oilseeds,Total,6404.0,Hectare,12051.0,Tonnes,1.882,Tonnes/Hectare,Khammam
213378,2010-2011,Telangana,36,Khammam,509,Horse-Gram,206.0,Pulses,Rabi,63.0,Hectare,25.0,Tonnes,0.397,Tonnes/Hectare,Khammam
213379,2010-2011,Telangana,36,Khammam,509,Jowar,102.0,Cereals,Kharif,138.0,Hectare,114.0,Tonnes,0.826,Tonnes/Hectare,Khammam
213380,2010-2011,Telangana,36,Khammam,509,Jowar,102.0,Cereals,Rabi,2376.0,Hectare,2184.0,Tonnes,0.919,Tonnes/Hectare,Khammam
213381,2010-2011,Telangana,36,Khammam,509,Jowar,102.0,Cereals,Total,2514.0,Hectare,2298.0,Tonnes,0.914,Tonnes/Hectare,Khammam
213382,2010-2011,Telangana,36,Khammam,509,Maize,104.0,Cereals,Kharif,13378.0,Hectare,49057.0,Tonnes,3.667,Tonnes/Hectare,Khammam
213383,2010-2011,Telangana,36,Khammam,509,Maize,104.0,Cereals,Rabi,21679.0,Hectare,167080.0,Tonnes,7.707,Tonnes/Hectare,Khammam
213384,2010-2011,Telangana,36,Khammam,509,Maize,104.0,Cereals,Total,35057.0,Hectare,216137.0,Tonnes,6.165,Tonnes/Hectare,Khammam
213385,2010-2011,Telangana,36,Khammam,509,Mesta,1103.0,Fiber Crops,Kharif,28.0,Hectare,251.0,Tonnes,8.964,Tonnes/Hectare,Khammam
213386,2010-2011,Telangana,36,Khammam,509,Moong(Green Gram),204.0,Pulses,Kharif,13300.0,Hectare,7342.0,Tonnes,0.552,Tonnes/Hectare,Khammam
213387,2010-2011,Telangana,36,Khammam,509,Moong(Green Gram),204.0,Pulses,Rabi,7154.0,Hectare,4049.0,Tonnes,0.566,Tonnes/Hectare,Khammam
213388,2010-2011,Telangana,36,Khammam,509,Moong(Green Gram),204.0,Pulses,Total,20454.0,Hectare,11391.0,Tonnes,0.557,Tonnes/Hectare,Khammam
213389,2010-2011,Telangana,36,Khammam,509,Onion,708.0,Vegetable,Rabi,1.0,Hectare,19.0,Tonnes,19.0,Tonnes/Hectare,Khammam
213390,2010-2011,Telangana,36,Khammam,509,Rice,101.0,Cereals,Kharif,167037.0,Hectare,522924.0,Tonnes,3.131,Tonnes/Hectare,Khammam
213391,2010-2011,Telangana,36,Khammam,509,Rice,101.0,Cereals,Rabi,51215.0,Hectare,181147.0,Tonnes,3.537,Tonnes/Hectare,Khammam
213392,2010-2011,Telangana,36,Khammam,509,Rice,101.0,Cereals,Total,218252.0,Hectare,704071.0,Tonnes,3.226,Tonnes/Hectare,Khammam
213393,2010-2011,Telangana,36,Khammam,509,Sesamum,1003.0,Oilseeds,Kharif,1071.0,Hectare,222.0,Tonnes,0.207,Tonnes/Hectare,Khammam
213394,2010-2011,Telangana,36,Khammam,509,Sesamum,1003.0,Oilseeds,Rabi,4202.0,Hectare,815.0,Tonnes,0.194,Tonnes/Hectare,Khammam
213395,2010-2011,Telangana,36,Khammam,509,Sesamum,1003.0,Oilseeds,Total,5273.0,Hectare,1037.0,Tonnes,0.197,Tonnes/Hectare,Khammam
213396,2010-2011,Telangana,36,Khammam,509,Soyabean,1009.0,Oilseeds,Kharif,12.0,Hectare,20.0,Tonnes,1.667,Tonnes/Hectare,Khammam
213397,2010-2011,Telangana,36,Khammam,509,Sugarcane,401.0,Sugar,Whole Year,3049.0,Hectare,289801.0,Tonnes,95.048,Tonnes/Hectare,Khammam
213398,2010-2011,Telangana,36,Khammam,509,Sunflower,1007.0,Oilseeds,Whole Year,249.0,Hectare,268.0,Tonnes,1.076,Tonnes/Hectare,Khammam
213399,2010-2011,Telangana,36,Khammam,509,Tapioca,702.0,Vegetable,Whole Year,2.0,Hectare,13.0,Tonnes,6.5,Tonnes/Hectare,Khammam
213400,2010-2011,Telangana,36,Khammam,509,Tobacco,1302.0,Drugs And Narcotics,Whole Year,4488.0,Hectare,11338.0,Tonnes,2.526,Tonnes/Hectare,Khammam
213401,2010-2011,Telangana,36,Khammam,509,Turmeric,504.0,Spices,Whole Year,395.0,Hectare,2657.0,Tonnes,6.727,Tonnes/Hectare,Khammam
213402,2010-2011,Telangana,36,Khammam,509,Urad,203.0,Pulses,Kharif,506.0,Hectare,313.0,Tonnes,0.619,Tonnes/Hectare,Khammam
213403,2010-2011,Telangana,36,Khammam,509,Urad,203.0,Pulses,Rabi,9169.0,Hectare,7271.0,Tonnes,0.793,Tonnes/Hectare,Khammam
213404,2010-2011,Telangana,36,Khammam,509,Urad,203.0,Pulses,Total,9675.0,Hectare,7584.0,Tonnes,0.784,Tonnes/Hectare,Khammam
213405,2010-2011,Telangana,36,Mahabubnagar,512,Arhar/Tur,202.0,Pulses,Kharif,124059.0,Hectare,50492.0,Tonnes,0.407,Tonnes/Hectare,Mahabubnagar
213406,2010-2011,Telangana,36,Mahabubnagar,512,Arhar/Tur,202.0,Pulses,Rabi,208.0,Hectare,85.0,Tonnes,0.409,Tonnes/Hectare,Mahabubnagar
213407,2010-2011,Telangana,36,Mahabubnagar,512,Arhar/Tur,202.0,Pulses,Total,124267.0,Hectare,50577.0,Tonnes,0.407,Tonnes/Hectare,Mahabubnagar
213408,2010-2011,Telangana,36,Mahabubnagar,512,Bajra,103.0,Cereals,Kharif,3885.0,Hectare,2863.0,Tonnes,0.737,Tonnes/Hectare,Mahabubnagar
213409,2010-2011,Telangana,36,Mahabubnagar,512,Bajra,103.0,Cereals,Rabi,14.0,Hectare,10.0,Tonnes,0.714,Tonnes/Hectare,Mahabubnagar
213410,2010-2011,Telangana,36,Mahabubnagar,512,Bajra,103.0,Cereals,Total,3899.0,Hectare,2873.0,Tonnes,0.737,Tonnes/Hectare,Mahabubnagar
213411,2010-2011,Telangana,36,Mahabubnagar,512,Castor Seed,1002.0,Oilseeds,Kharif,83957.0,Hectare,46513.0,Tonnes,0.554,Tonnes/Hectare,Mahabubnagar
213412,2010-2011,Telangana,36,Mahabubnagar,512,Coconut,1006.0,Oilseeds,Whole Year,4.0,Hectare,49000.0,Tonnes,12250.0,Tonnes/Hectare,Mahabubnagar
213413,2010-2011,Telangana,36,Mahabubnagar,512,Coriander,509.0,Spices,Whole Year,25.0,Hectare,17.0,Tonnes,0.68,Tonnes/Hectare,Mahabubnagar
213414,2010-2011,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,160252.0,Hectare,313905.0,Tonnes,1.959,Tonnes/Hectare,Mahabubnagar
213415,2010-2011,Telangana,36,Mahabubnagar,512,Dry Chillies,502.0,Spices,Kharif,6993.0,Hectare,29329.0,Tonnes,4.194,Tonnes/Hectare,Mahabubnagar
213416,2010-2011,Telangana,36,Mahabubnagar,512,Dry Chillies,502.0,Spices,Rabi,261.0,Hectare,780.0,Tonnes,2.989,Tonnes/Hectare,Mahabubnagar
213417,2010-2011,Telangana,36,Mahabubnagar,512,Dry Chillies,502.0,Spices,Total,7254.0,Hectare,30109.0,Tonnes,4.151,Tonnes/Hectare,Mahabubnagar
213418,2010-2011,Telangana,36,Mahabubnagar,512,Gram,201.0,Pulses,Rabi,28015.0,Hectare,41994.0,Tonnes,1.499,Tonnes/Hectare,Mahabubnagar
213419,2010-2011,Telangana,36,Mahabubnagar,512,Groundnut,1001.0,Oilseeds,Kharif,18255.0,Hectare,16831.0,Tonnes,0.922,Tonnes/Hectare,Mahabubnagar
213420,2010-2011,Telangana,36,Mahabubnagar,512,Groundnut,1001.0,Oilseeds,Rabi,95131.0,Hectare,211762.0,Tonnes,2.226,Tonnes/Hectare,Mahabubnagar
213421,2010-2011,Telangana,36,Mahabubnagar,512,Groundnut,1001.0,Oilseeds,Total,113386.0,Hectare,228593.0,Tonnes,2.016,Tonnes/Hectare,Mahabubnagar
213422,2010-2011,Telangana,36,Mahabubnagar,512,Horse-Gram,206.0,Pulses,Kharif,1210.0,Hectare,557.0,Tonnes,0.46,Tonnes/Hectare,Mahabubnagar
213423,2010-2011,Telangana,36,Mahabubnagar,512,Horse-Gram,206.0,Pulses,Rabi,409.0,Hectare,165.0,Tonnes,0.403,Tonnes/Hectare,Mahabubnagar
213424,2010-2011,Telangana,36,Mahabubnagar,512,Horse-Gram,206.0,Pulses,Total,1619.0,Hectare,722.0,Tonnes,0.446,Tonnes/Hectare,Mahabubnagar
213425,2010-2011,Telangana,36,Mahabubnagar,512,Jowar,102.0,Cereals,Kharif,36978.0,Hectare,32282.0,Tonnes,0.873,Tonnes/Hectare,Mahabubnagar
213426,2010-2011,Telangana,36,Mahabubnagar,512,Jowar,102.0,Cereals,Rabi,8515.0,Hectare,7025.0,Tonnes,0.825,Tonnes/Hectare,Mahabubnagar
213427,2010-2011,Telangana,36,Mahabubnagar,512,Jowar,102.0,Cereals,Total,45493.0,Hectare,39307.0,Tonnes,0.864,Tonnes/Hectare,Mahabubnagar
213428,2010-2011,Telangana,36,Mahabubnagar,512,Maize,104.0,Cereals,Kharif,84726.0,Hectare,266124.0,Tonnes,3.141,Tonnes/Hectare,Mahabubnagar
213429,2010-2011,Telangana,36,Mahabubnagar,512,Maize,104.0,Cereals,Rabi,3535.0,Hectare,18718.0,Tonnes,5.295,Tonnes/Hectare,Mahabubnagar
213430,2010-2011,Telangana,36,Mahabubnagar,512,Maize,104.0,Cereals,Total,88261.0,Hectare,284842.0,Tonnes,3.227,Tonnes/Hectare,Mahabubnagar
213431,2010-2011,Telangana,36,Mahabubnagar,512,Moong(Green Gram),204.0,Pulses,Kharif,21118.0,Hectare,4435.0,Tonnes,0.21,Tonnes/Hectare,Mahabubnagar
213432,2010-2011,Telangana,36,Mahabubnagar,512,Onion,708.0,Vegetable,Kharif,2189.0,Hectare,39201.0,Tonnes,17.908,Tonnes/Hectare,Mahabubnagar
213433,2010-2011,Telangana,36,Mahabubnagar,512,Onion,708.0,Vegetable,Rabi,1236.0,Hectare,23702.0,Tonnes,19.176,Tonnes/Hectare,Mahabubnagar
213434,2010-2011,Telangana,36,Mahabubnagar,512,Onion,708.0,Vegetable,Total,3425.0,Hectare,62903.0,Tonnes,18.366,Tonnes/Hectare,Mahabubnagar
213435,2010-2011,Telangana,36,Mahabubnagar,512,Ragi,105.0,Cereals,Kharif,1543.0,Hectare,1683.0,Tonnes,1.091,Tonnes/Hectare,Mahabubnagar
213436,2010-2011,Telangana,36,Mahabubnagar,512,Ragi,105.0,Cereals,Rabi,274.0,Hectare,404.0,Tonnes,1.474,Tonnes/Hectare,Mahabubnagar
213437,2010-2011,Telangana,36,Mahabubnagar,512,Ragi,105.0,Cereals,Total,1817.0,Hectare,2087.0,Tonnes,1.149,Tonnes/Hectare,Mahabubnagar
213438,2010-2011,Telangana,36,Mahabubnagar,512,Rice,101.0,Cereals,Kharif,130411.0,Hectare,360230.0,Tonnes,2.762,Tonnes/Hectare,Mahabubnagar
213439,2010-2011,Telangana,36,Mahabubnagar,512,Rice,101.0,Cereals,Rabi,66287.0,Hectare,185537.0,Tonnes,2.799,Tonnes/Hectare,Mahabubnagar
213440,2010-2011,Telangana,36,Mahabubnagar,512,Rice,101.0,Cereals,Total,196698.0,Hectare,545767.0,Tonnes,2.775,Tonnes/Hectare,Mahabubnagar
213441,2010-2011,Telangana,36,Mahabubnagar,512,Safflower,1008.0,Oilseeds,Rabi,894.0,Hectare,606.0,Tonnes,0.678,Tonnes/Hectare,Mahabubnagar
